region,estado,latitude,longitude,ano,mes,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",Temperatura Média (°C),area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia,n_incendios
Nordeste,Paraíba,-6.56083333,-34.81527777,2012,Fevereiro,700.4,25.4,,,,,,,,,150.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2012,Fevereiro,700.4,25.4,,,,,,,,,400.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2012,Janeiro,741.2000000000002,25.7,,,,,,,,,610.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2012,Janeiro,741.2000000000002,25.7,,,,,,,,,310.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Julho,398.1999999999985,23.3,,,,,,,,,50.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Julho,398.1999999999985,23.3,,,,,,,,,1110.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Junho,903.4000000000024,24.1,,,,,,,,,50.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Junho,903.4000000000024,24.1,,,,,,,,,770.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Maio,333.79999999999933,25.5,,,,,,,,,100.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Maio,333.79999999999933,25.5,,,,,,,,,860.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Março,158.2,25.8,,,,,,,,,40.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Março,158.2,25.8,,,,,,,,,550.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Novembro,6.4,26.2,,,,,,,,,1300.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Novembro,6.4,26.2,,,,,,,,,1420.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Outubro,30.19999999999997,25.4,,,,,,,,,1360.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2012,Outubro,30.19999999999997,25.4,,,,,,,,,1450.0
Nordeste,Paraíba,-6.75666666,-35.68499999,2012,Setembro,12.8,24.6,,,,,,,,,710.0
Nordeste,Paraíba,-6.75666666,-35.68499999,2012,Setembro,12.8,24.6,,,,,,,,,4590.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Abril,968.2000000000016,26.1,,,,,,,,,60.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Abril,968.2000000000016,26.1,,,,,,,,,720.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Agosto,644.0000000000008,24.3,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Agosto,644.0000000000008,24.3,,,,,,,,,4810.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Dezembro,444.3999999999992,26.1,,,,,,,,,780.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Dezembro,444.3999999999992,26.1,,,,,,,,,1550.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Fevereiro,288.59999999999974,27.0,,,,,,,,,90.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Fevereiro,288.59999999999974,27.0,,,,,,,,,90.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Janeiro,366.3999999999997,26.8,,,,,,,,,380.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Janeiro,366.3999999999997,26.8,,,,,,,,,280.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Julho,633.2000000000003,23.6,,,,,,,,,10.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Julho,633.2000000000003,23.6,,,,,,,,,1680.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Junho,908.4000000000036,24.2,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Junho,908.4000000000036,24.2,,,,,,,,,520.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Maio,692.0000000000009,25.1,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Maio,692.0000000000009,25.1,,,,,,,,,850.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Março,431.9999999999994,27.2,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Março,431.9999999999994,27.2,,,,,,,,,180.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Novembro,229.59999999999977,25.6,,,,,,,,,950.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Novembro,229.59999999999977,25.6,,,,,,,,,1260.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Outubro,176.19999999999993,25.7,,,,,,,,,580.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Outubro,176.19999999999993,25.7,,,,,,,,,2330.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Setembro,613.8000000000029,24.9,,,,,,,,,250.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2013,Setembro,613.8000000000029,24.9,,,,,,,,,4760.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Abril,769.0000000000016,25.9,,,,,,,,,80.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Abril,769.0000000000016,25.9,,,,,,,,,380.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Agosto,216.3999999999997,23.8,,,,,,,,,300.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Agosto,216.3999999999997,23.8,,,,,,,,,6460.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2014,Dezembro,192.7999999999997,26.2,,,,,,,,,620.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2014,Dezembro,192.7999999999997,26.2,,,,,,,,,780.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Fevereiro,746.9999999999998,25.7,,,,,,,,,60.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Fevereiro,746.9999999999998,25.7,,,,,,,,,520.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Janeiro,398.9999999999992,26.1,,,,,,,,,750.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Janeiro,398.9999999999992,26.1,,,,,,,,,860.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Julho,619.4000000000011,23.5,,,,,,,,,90.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Julho,619.4000000000011,23.5,,,,,,,,,2150.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Junho,794.6000000000005,24.0,,,,,,,,,10.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Junho,794.6000000000005,24.0,,,,,,,,,1120.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Maio,1095.0000000000025,24.7,,,,,,,,,10.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Maio,1095.0000000000025,24.7,,,,,,,,,1090.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Março,1185.6000000000035,25.9,,,,,,,,,180.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Março,1185.6000000000035,25.9,,,,,,,,,420.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Novembro,139.00000000000006,26.0,,,,,,,,,1110.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Novembro,139.00000000000006,26.0,,,,,,,,,680.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Outubro,293.7999999999991,25.3,,,,,,,,,700.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Outubro,293.7999999999991,25.3,,,,,,,,,4110.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Setembro,742.9999999999998,24.6,,,,,,,,,510.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2014,Setembro,742.9999999999998,24.6,,,,,,,,,4430.0
Nordeste,Paraíba,-6.75666666,-35.88888888,2015,Abril,303.79999999999984,26.2,,,,,,,,,110.0
Nordeste,Paraíba,-6.75666666,-35.88888888,2015,Abril,303.79999999999984,26.2,,,,,,,,,830.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Agosto,197.79999999999973,24.0,,,,,,,,,50.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Agosto,197.79999999999973,24.0,,,,,,,,,6510.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Dezembro,532.5999999999997,26.3,,,,,,,,,1220.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Dezembro,532.5999999999997,26.3,,,,,,,,,300.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2015,Fevereiro,489.5999999999996,26.9,,,,,,,,,150.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2015,Fevereiro,489.5999999999996,26.9,,,,,,,,,580.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Janeiro,188.2,26.8,,,,,,,,,420.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Janeiro,188.2,26.8,,,,,,,,,1200.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Julho,1417.2000000000082,23.6,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Julho,1417.2000000000082,23.6,,,,,,,,,1370.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Junho,840.8000000000023,24.3,,,,,,,,,0.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Junho,840.8000000000023,24.3,,,,,,,,,2010.0
Nordeste,Paraíba,-6.75666666,-35.68499999,2015,Maio,136.4,26.1,,,,,,,,,60.0
Nordeste,Paraíba,-6.75666666,-35.68499999,2015,Maio,136.4,26.1,,,,,,,,,770.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2015,Março,823.2000000000002,26.1,,,,,,,,,70.0
Nordeste,Paraíba,-6.56083333,-35.13472221,2015,Março,823.2000000000002,26.1,,,,,,,,,550.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Novembro,11.4,26.7,,,,,,,,,2060.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Novembro,11.4,26.7,,,,,,,,,180.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Outubro,59.2,25.9,,,,,,,,,1210.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Outubro,59.2,25.9,,,,,,,,,1580.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Setembro,107.80000000000015,25.2,,,,,,,,,480.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2015,Setembro,107.80000000000015,25.2,,,,,,,,,5990.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Abril,849.8000000000012,25.9,,,,,,,,,10.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Abril,849.8000000000012,25.9,,,,,,,,,1670.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Agosto,95.40000000000028,24.8,,,,,,,,,500.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Agosto,95.40000000000028,24.8,,,,,,,,,1010.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Dezembro,411.9999999999998,26.6,,,,,,,,,80.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Dezembro,411.9999999999998,26.6,,,,,,,,,450.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Fevereiro,312.1999999999989,26.2,,,,,,,,,40.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Fevereiro,312.1999999999989,26.2,,,,,,,,,310.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Janeiro,860.2000000000028,25.8,,,,,,,,,180.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Janeiro,860.2000000000028,25.8,,,,,,,,,1130.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Julho,154.80000000000007,24.4,,,,,,,,,220.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Julho,154.80000000000007,24.4,,,,,,,,,5040.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Junho,392.3999999999992,24.8,,,,,,,,,40.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Junho,392.3999999999992,24.8,,,,,,,,,2380.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Maio,868.6000000000017,25.3,,,,,,,,,10.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Maio,868.6000000000017,25.3,,,,,,,,,720.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2016,Março,904.4000000000016,26.5,,,,,,,,,10.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2016,Março,904.4000000000016,26.5,,,,,,,,,630.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Novembro,11.2,26.0,,,,,,,,,1320.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Novembro,11.2,26.0,,,,,,,,,2750.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Outubro,40.60000000000002,26.3,,,,,,,,,3040.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Outubro,40.60000000000002,26.3,,,,,,,,,1930.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Setembro,53.6,25.6,,,,,,,,,1310.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2016,Setembro,53.6,25.6,,,,,,,,,13710.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2017,Abril,791.0000000000003,26.5,,,,,,,,,10.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2017,Abril,791.0000000000003,26.5,,,,,,,,,770.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Agosto,173.2000000000001,24.1,,,,,,,,,30.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Agosto,173.2000000000001,24.1,,,,,,,,,9870.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Dezembro,40.2,28.1,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Fevereiro,520.1999999999992,26.7,,,,,,,,,80.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Fevereiro,520.1999999999992,26.7,,,,,,,,,600.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Janeiro,372.5999999999996,26.9,,,,,,,,,230.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Janeiro,372.5999999999996,26.9,,,,,,,,,550.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Julho,1081.800000000001,22.6,,,,,,,,,20.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Julho,1081.800000000001,22.6,,,,,,,,,8910.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Junho,944.0000000000008,24.2,,,,,,,,,0.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Junho,944.0000000000008,24.2,,,,,,,,,1690.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2017,Maio,843.4000000000002,25.4,,,,,,,,,10.0
Nordeste,Paraíba,-6.75666666,-34.81527777,2017,Maio,843.4000000000002,25.4,,,,,,,,,490.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Março,637.7999999999975,26.4,,,,,,,,,20.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Março,637.7999999999975,26.4,,,,,,,,,430.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Novembro,30.799999999999983,26.9,,,,,,,,,1010.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Novembro,30.799999999999983,26.9,,,,,,,,,2920.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Outubro,148.80000000000027,25.8,,,,,,,,,1230.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Outubro,148.80000000000027,25.8,,,,,,,,,1340.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Setembro,212.59999999999985,25.0,,,,,,,,,300.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2017,Setembro,212.59999999999985,25.0,,,,,,,,,17060.0
Nordeste,Paraíba,-6.56083333,-34.81527777,2018,Abril,1900.0000000000105,24.7,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-34.81527777,2018,Agosto,102.20000000000007,25.1,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-34.81527777,2018,Dezembro,394.1999999999994,26.9,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-35.68499999,2018,Fevereiro,822.2000000000013,26.5,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-35.13472221,2018,Janeiro,429.9999999999994,27.3,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-34.81527777,2018,Julho,285.9999999999993,24.2,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-34.81527777,2018,Junho,297.3999999999995,24.0,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-34.81527777,2018,Maio,667.1999999999995,24.4,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-35.68499999,2018,Março,368.7999999999998,26.2,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-34.81527777,2018,Novembro,170.99999999999991,27.2,,,,,,,,,
Nordeste,Paraíba,-6.56083333,-34.81527777,2018,Outubro,31.8,26.8,,,,,,,,,
Nordeste,Paraíba,-6.75666666,-34.81527777,2018,Setembro,125.00000000000016,25.8,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Abril,829.6000000000006,25.8,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Agosto,315.799999999999,24.1,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Dezembro,100.60000000000008,27.8,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Fevereiro,1003.2000000000022,26.4,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Janeiro,467.9999999999996,26.9,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Julho,1004.000000000005,23.8,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Junho,1136.6000000000035,24.5,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Maio,738.0000000000008,25.5,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2019,Março,1226.0000000000027,26.2,,,,,,,,,
Nordeste,Paraíba,-6.56194444,-34.815627,2019,Novembro,4.600000000000001,27.6,,,,,,,,,
Nordeste,Paraíba,-6.56194444,-34.815627,2019,Outubro,105.60000000000008,26.7,,,,,,,,,
Nordeste,Paraíba,-6.56194444,-34.815627,2019,Setembro,132.59999999999997,25.7,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Abril,1024.2000000000014,26.0,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Agosto,86.00000000000013,24.4,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Dezembro,68.00000000000001,26.7,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Fevereiro,612.0000000000005,27.0,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Janeiro,310.5999999999999,27.4,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Julho,482.1999999999995,23.5,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Junho,567.1999999999999,23.7,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Maio,954.8000000000026,25.0,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Março,1803.000000000006,26.1,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Novembro,166.00000000000014,26.6,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Outubro,40.6,26.6,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2020,Setembro,153.7999999999999,25.1,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2021,Abril,477.5999999999993,25.0,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2021,Fevereiro,560.8,26.3,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2021,Janeiro,90.60000000000004,26.9,,,,,,,,,
Nordeste,Paraíba,-6.835777,-34.815627,2021,Março,424.5999999999992,25.2,,,,,,,,,
Norte,Pará,-1.30083333,-47.93083332,1998,Janeiro,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,1998,Fevereiro,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,1998,Março,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,1998,Abril,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,1998,Maio,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,1998,Junho,,,,,,,,,,,580.0
Norte,Pará,-1.30083333,-47.93083332,1998,Julho,,,,,,,,,,,6380.0
Norte,Pará,-1.30083333,-47.93083332,1998,Agosto,,,,,,,,,,,68150.0
Norte,Pará,-1.30083333,-47.93083332,1998,Setembro,,,,,,,,,,,62370.0
Norte,Pará,-1.30083333,-47.93083332,1998,Outubro,,,,,,,,,,,36650.0
Norte,Pará,-1.30083333,-47.93083332,1998,Novembro,,,,,,,,,,,18610.0
Norte,Pará,-1.30083333,-47.93083332,1998,Dezembro,,,,,,,,,,,10080.0
Norte,Pará,-1.30083333,-47.93083332,1999,Janeiro,,,,,,,,,,,870.0
Norte,Pará,-1.30083333,-47.93083332,1999,Fevereiro,,,,,,,,,,,2850.0
Norte,Pará,-1.30083333,-47.93083332,1999,Março,,,,,,,,,,,70.0
Norte,Pará,-1.30083333,-47.93083332,1999,Abril,,,,,,,,,,,60.0
Norte,Pará,-1.30083333,-47.93083332,1999,Maio,,,,,,,,,,,40.0
Norte,Pará,-1.30083333,-47.93083332,1999,Junho,,,,,,,,,,,370.0
Norte,Pará,-1.30083333,-47.93083332,1999,Julho,,,,,,,,,,,9820.0
Norte,Pará,-1.30083333,-47.93083332,1999,Agosto,,,,,,,,,,,61780.0
Norte,Pará,-1.30083333,-47.93083332,1999,Setembro,,,,,,,,,,,44190.0
Norte,Pará,-1.30083333,-47.93083332,1999,Outubro,,,,,,,,,,,50260.0
Norte,Pará,-1.30083333,-47.93083332,1999,Novembro,,,,,,,,,,,26820.0
Norte,Pará,-1.30083333,-47.93083332,1999,Dezembro,,,,,,,,,,,7660.0
Norte,Pará,-1.30083333,-47.93083332,2000,Janeiro,,,1249644.0,171578.69999999995,0.0,946239.9999999998,60.8,27906.1,73468.6,43927.5,300.0
Norte,Pará,-1.30083333,-47.93083332,2000,Fevereiro,,,,,,,,,,,290.0
Norte,Pará,-1.30083333,-47.93083332,2000,Março,,,,,,,,,,,1810.0
Norte,Pará,-1.30083333,-47.93083332,2000,Abril,,,,,,,,,,,400.0
Norte,Pará,-1.30083333,-47.93083332,2000,Maio,,,,,,,,,,,120.0
Norte,Pará,-1.30083333,-47.93083332,2000,Junho,,,,,,,,,,,590.0
Norte,Pará,-1.30083333,-47.93083332,2000,Julho,,,,,,,,,,,4260.0
Norte,Pará,-1.30083333,-47.93083332,2000,Agosto,,,,,,,,,,,54840.0
Norte,Pará,-1.30083333,-47.93083332,2000,Setembro,,,,,,,,,,,25690.0
Norte,Pará,-1.30083333,-47.93083332,2000,Outubro,,,,,,,,,,,43130.0
Norte,Pará,-1.30083333,-47.93083332,2000,Novembro,,,,,,,,,,,33660.0
Norte,Pará,-1.30083333,-47.93083332,2000,Dezembro,,,,,,,,,,,16980.0
Norte,Pará,-1.30083333,-47.93083332,2001,Janeiro,,,1249644.0,188308.4000000001,16729.600000000002,930936.9,8.399999999999999,15683.300000000005,73468.6,43927.5,340.0
Norte,Pará,-1.30083333,-47.93083332,2001,Fevereiro,,,,,,,,,,,160.0
Norte,Pará,-1.30083333,-47.93083332,2001,Março,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,2001,Abril,,,,,,,,,,,0.0
Norte,Pará,-1.30083333,-47.93083332,2001,Maio,,,,,,,,,,,70.0
Norte,Pará,-1.30083333,-47.93083332,2001,Junho,,,,,,,,,,,420.0
Norte,Pará,-1.30083333,-47.93083332,2001,Julho,,,,,,,,,,,7080.0
Norte,Pará,-1.30083333,-47.93083332,2001,Agosto,,,,,,,,,,,90430.0
Norte,Pará,-1.30083333,-47.93083332,2001,Setembro,,,,,,,,,,,61390.0
Norte,Pará,-1.30083333,-47.93083332,2001,Outubro,,,,,,,,,,,50960.0
Norte,Pará,-1.30083333,-47.93083332,2001,Novembro,,,,,,,,,,,49380.0
Norte,Pará,-1.30083333,-47.93083332,2001,Dezembro,,,,,,,,,,,25640.0
Norte,Pará,-1.30083333,-47.93083332,2002,Janeiro,,,1249644.0,196971.0000000001,8662.599999999999,922411.8999999998,168.2,15403.2,73468.6,43927.5,1440.0
Norte,Pará,-1.30083333,-47.93083332,2002,Fevereiro,,,,,,,,,,,1200.0
Norte,Pará,-1.30083333,-47.93083332,2002,Março,,,,,,,,,,,140.0
Norte,Pará,-1.30083333,-47.93083332,2002,Abril,,,,,,,,,,,110.0
Norte,Pará,-1.30083333,-47.93083332,2002,Maio,,,,,,,,,,,180.0
Norte,Pará,-1.30083333,-47.93083332,2002,Junho,,,,,,,,,,,1490.0
Norte,Pará,-1.30083333,-47.93083332,2002,Julho,,,,,,,,,,,7720.0
Norte,Pará,-1.30083333,-47.93083332,2002,Agosto,,,,,,,,,,,156640.0
Norte,Pará,-1.30083333,-47.93083332,2002,Setembro,,,,,,,,,,,56090.0
Norte,Pará,-1.30083333,-47.93083332,2002,Outubro,,,,,,,,,,,51890.0
Norte,Pará,-1.30083333,-47.93083332,2002,Novembro,,,,,,,,,,,79960.0
Norte,Pará,-1.30083333,-47.93083332,2002,Dezembro,,,,,,,,,,,31180.0
Norte,Pará,-1.30083333,-47.93083332,2003,Janeiro,148.20000000000002,25.7,1249644.0,208241.50000000003,11270.999999999998,911618.3000000002,414.70000000000016,14678.400000000003,73468.6,43927.5,9000.0
Norte,Pará,-1.30083333,-47.93083332,2003,Fevereiro,705.8000000000002,25.3,,,,,,,,,340.0
Norte,Pará,-1.30083333,-47.93083332,2003,Março,1106.800000000001,25.4,,,,,,,,,270.0
Norte,Pará,-1.30083333,-47.93083332,2003,Abril,754.0000000000003,25.8,,,,,,,,,140.0
Norte,Pará,-1.30083333,-47.93083332,2003,Maio,441.5999999999996,26.1,,,,,,,,,30.0
Norte,Pará,-1.30083333,-47.93083332,2003,Junho,208.8,27.0,,,,,,,,,640.0
Norte,Pará,-1.30083333,-47.93083332,2003,Julho,231.00000000000003,26.7,,,,,,,,,15710.0
Norte,Pará,-1.30083333,-47.93083332,2003,Agosto,190.0,27.0,,,,,,,,,62550.0
Norte,Pará,-1.30083333,-47.93083332,2003,Setembro,312.7999999999999,26.6,,,,,,,,,84470.0
Norte,Pará,-1.30083333,-47.93083332,2003,Outubro,226.4,26.9,,,,,,,,,38030.0
Norte,Pará,-1.30083333,-47.93083332,2003,Novembro,271.2,27.2,,,,,,,,,61950.0
Norte,Pará,-1.30083333,-47.93083332,2003,Dezembro,375.1999999999997,26.7,,,,,,,,,47870.0
Norte,Pará,-1.30083333,-47.93083332,2004,Janeiro,771.7999999999996,26.2,1249644.0,217464.19999999995,9221.999999999996,901719.4,1612.3,14163.4,73468.6,43927.5,5790.0
Norte,Pará,-1.30083333,-47.93083332,2004,Fevereiro,1006.8000000000012,25.1,,,,,,,,,200.0
Norte,Pará,-1.30083333,-47.93083332,2004,Março,1047.0000000000011,25.5,,,,,,,,,220.0
Norte,Pará,-1.30083333,-47.93083332,2004,Abril,896.8000000000012,26.1,,,,,,,,,230.0
Norte,Pará,-1.30083333,-47.93083332,2004,Maio,311.99999999999966,27.0,,,,,,,,,440.0
Norte,Pará,-1.30083333,-47.93083332,2004,Junho,179.60000000000005,26.5,,,,,,,,,3400.0
